number_chromosome,genomic_position_start,genomic_position_end,cyto_location,computed_cyto_location,mim_number,gene_symbols,gene_name,approved_symbol,entrez_gene_id,ensembl_gene_id,comments,phenotypes,mouse_gene_symbol_id
17,29255838,29294147,17q11.2,17q11.2,609356,"NUFIP2, KIAA1321, PIG1",Nuclear fragile X mental retardation protein-interacting protein 2,NUFIP2,57532,ENSG00000108256,NA,NA,Nufip2 (MGI:1915814)
17,29390924,29551903,17q11.2,17q11.2,610266,"TAOK1, PSK2, TAO1, MARKK",TAO kinase 1,TAOK1,57551,ENSG00000160551,NA,NA,Taok1 (MGI:1914490)
17,29573474,29589647,17p11.2,17q11.2,608434,GIT1,G protein-coupled receptor kinase-interacting protein 1,GIT1,28964,ENSG00000108262,NA,NA,Git1 (MGI:1927140)
17,29589768,29615005,17q11.2,17q11.2,615124,ANKRD13B,Ankyrin repeat domain-containing protein 13B,ANKRD13B,124930,ENSG00000198720,NA,NA,Ankrd13b (MGI:2144501)
17,29625937,29930238,17q11.2,17q11.2,606779,"SSH2, KIAA1725","Slingshot, Drosophila, homolog of, 2",SSH2,85464,ENSG00000141298,NA,NA,Ssh2 (MGI:2679255)
17,30116806,30186474,17q11.2,17q11.2,616173,"NSRP1, NSRP70, CCDC55",Nuclear speckle splicing regulatory protein 1,NSRP1,84081,ENSG00000126653,NA,NA,Nsrp1 (MGI:2144305)
17,30194318,30235696,17q11.1-q12,17q11.2,182138,"SLC6A4, HTT, OCD1","Solute carrier family 6 (neurotransmitter transporter, serotonin), member 4",SLC6A4,6532,ENSG00000108576,NA,"{Anxiety-related personality traits}, 607834 (3); {Obsessive-compulsive disorder}, 164230 (3), Autosomal dominant",Slc6a4 (MGI:96285)
17,30248202,30291943,17q11.2,17q11.2,602403,"BLMH, BMH",Bleomycin hydrolase,BLMH,642,ENSG00000108578,NA,NA,Blmh (MGI:1345186)
17,30378926,30469988,17p11.1-q11.1,17q11.2,603102,CPD,Carboxypeptidase D,CPD,1362,ENSG00000108582,NA,NA,Cpd (MGI:107265)
17,30477401,30527591,17q11,17q11.2,604026,"GOSR1, GOS28, GS28",Golgi snap receptor complex member 1,GOSR1,9527,ENSG00000108587,NA,NA,Gosr1 (MGI:1858260)
17,30782683,30824759,17q11.2,17q11.2,614853,"CRLF3, CYTOR4, CRLM9, CREME9",Cytokine receptor-like factor 3,CRLF3,51379,ENSG00000176390,NA,NA,Crlf3 (MGI:1860086)
17,30830829,30895868,17q11.2,17q11.2,609534,"ATAD5, C17orf41, FRAG1, FLJ12735","ATPase family, AAA domain containing 5",ATAD5,79915,ENSG00000176208,NA,NA,Atad5 (MGI:2442925)
17,30898982,30907628,17q11.2,17q11.2,616422,"TEFM, C17orf42","Transcription elongation factor, mitochondrial",TEFM,79736,ENSG00000172171,NA,NA,Tefm (MGI:1915800)
17,30921735,30959397,17q11.2,17q11.2,608635,"ADAP2, CENTA2",ArfGAP with dual PH domains 2,ADAP2,55803,ENSG00000184060,NA,NA,Adap2 (MGI:2663075)
17,30968641,30999910,17q11,17q11.2,611358,RNF135,Ring finger protein 135,RNF135,84282,ENSG00000181481,NA,NA,Rnf135 (MGI:1919206)
17,31094926,31377676,17q11.2,17q11.2,613113,"NF1, VRNF, WSS, NFNS","Neurofibromin (neurofibromatosis, type I)",NF1,4763,ENSG00000196712,NA,"Leukemia, juvenile myelomonocytic, 607785 (3), Autosomal dominant, Somatic mutation; Neurofibromatosis, familial spinal, 162210 (3), Autosomal dominant; Neurofibromatosis, type 1, 162200 (3), Autosomal dominant; Neurofibromatosis-Noonan syndrome, 601321 (3), Autosomal dominant; Watson syndrome, 193520 (3), Autosomal dominant",Nf1 (MGI:97306)
17,31294646,31297238,17q11.2,17q11.2,164345,"OMG, OMGP",Oligodendrocyte-myelin glycoprotein,OMG,4974,ENSG00000126861,within the NF1 gene,NA,Omg (MGI:106586)
17,31303769,31314148,17q11.2,17q11.2,158381,"EVI2B, EVDB",Ecotropic viral integration site 2B,EVI2B,2124,ENSG00000185862,within the NF1 gene,NA,"Evi2,Evi2b (MGI:5439444,MGI:1890682)"
17,31316409,31321621,17q11.2,17q11.2,158380,"EVI2A, EVI2, EVDA",Ecotropic viral integration site 2A,EVI2A,2123,ENSG00000126860,within the NF1 gene,NA,Evi2a (MGI:95458)
17,31391674,31538210,17q11.2,17q11.2,611999,"RAB11FIP4, KIAA1821",RAB11 family-interacting protein 4,RAB11FIP4,84440,ENSG00000131242,NA,NA,Rab11fip4 (MGI:2442920)
17,31559995,31560082,17q11.2,17q11.2,614733,MIR193A,Micro RNA 193A,MIR193A,406968,ENSG00000207614,NA,NA,NA
17,31937006,32001039,17q11.2,17q11.2,606245,"JJAZ1, KIAA0160",JJAZ1 gene,SUZ12,23512,ENSG00000178691,NA,NA,Suz12 (MGI:1261758)
17,32007382,32053499,17q11.2,17q11.2,616558,LRRC37B,Leucine-rich repeat-containing protein 37B,LRRC37B,114659,ENSG00000185158,NA,NA,NA
17,32142453,32253373,17q11.2,17q11.2,613888,"RHOT1, MIRO1, ARHT1","Ras homolog gene family, member T1",RHOT1,55288,ENSG00000126858,NA,NA,Rhot1 (MGI:1926078)
17,32350137,32381884,17q11.2,17q11.2,603428,ZNF207,Zinc finger protein-207,ZNF207,7756,ENSG00000010244,mapped by FISH to 6p21.3,NA,Zfp207 (MGI:1340045)
17,32444509,32483318,17q11.2,17q11.2,604449,"PSMD11, S9","Proteasome 26S subunit, non-ATPase, 11",PSMD11,5717,ENSG00000108671,NA,NA,Psmd11 (MGI:1916327)
17,32485027,32491255,17q11.2,17q11.2,603460,"CDK5R1, p35","Cyclin-dependent kinase 5, regulatory subunit 1",CDK5R1,8851,ENSG00000176749,NA,NA,Cdk5r1 (MGI:101764)
17,32492521,32877171,17q11-q12,17q11.2,606539,"MYO1D, KIAA0727",Myosin ID,MYO1D,4642,ENSG00000176658,NA,NA,Myo1d (MGI:107728)
17,32927909,32944314,17q11.2,17q11.2,615949,"TMEM98, NNO4",Transmembrane protein 98,TMEM98,26022,ENSG00000006042,NA,"Nanophthalmos 4, 615972 (3), Autosomal dominant",Tmem98 (MGI:1923457)
17,32991846,32997876,17q12,17q11.2,612749,"SPACA3, LYZL3, SLLP1, LYC3, ALLP17",Sperm acrosome-associated 3,SPACA3,124912,ENSG00000141316,NA,NA,Spaca3 (MGI:1922872)
17,33013086,34156805,17q11.2-q12,17q11-q12,601784,"ACCN1, BNC1, MDEG","Amiloride-sensitive cation channel 1, neuronal (degenerin)",ASIC2,40,ENSG00000108684,NA,NA,Asic2 (MGI:1100867)
17,33500000,39800000,17q12,NA,603782,"CCL4L, SCYA4L, LAG1","Chemokine, C-C motif, ligand 4-like",CCL4L1,388372,NA,NA,NA,NA
17,33500000,39800000,17q12,NA,614527,"DEL17q12, C17DELq12",Chromosome 17q12 deletion syndrome,NA,NA,NA,NA,"Chromosome 17q12 deletion syndrome, 614527 (4), Autosomal dominant",NA
17,33500000,39800000,17q12,NA,614526,"DUP17q12, C17DUPq12",Chromosome 17q12 duplication syndrome,NA,NA,NA,NA,"Chromosome 17q12 duplication syndrome, 614526 (4), Autosomal dominant",NA
17,33500000,39800000,17q12,NA,611955,HPC11,"Prostate cancer, hereditary, 11",NA,NA,NA,associated with rs4430796 and rs7501939,"{Prostate cancer, hereditary, 11}, 611955 (2)",NA
17,33500000,39800000,17q12,NA,614221,PBC5,"Biliary cirrhosis, primary, 5",NA,100689212,NA,associated with rs9303277,"Biliary cirrhosis, primary, 5, 614221 (2)",NA
17,33500000,52100000,17q12-q21,NA,601363,WT4,Wilms tumor-4,NA,8151,NA,NA,"Wilms tumor, type 4, 601363 (2), Autosomal dominant",NA
17,34255284,34257202,17q11.2-q12,17q12,158105,"CCL2, SCYA2, MCP1, MCAF","Small inducible cytokine A2 (monocyte chemotactic protein, homologous to mouse Sig-je)",CCL2,6347,ENSG00000108691,NA,"{Coronary artery disease, modifier of} (3); {HIV-1, resistance to}, 609423 (3); {Mycobacterium tuberculosis, susceptibility to}, 607948 (3); {Spina bifida, susceptibility to}, 182940 (3), Autosomal dominant",Ccl12 (MGI:108224)
17,34270220,34272241,17q11.2-q12,17q12,158106,"CCL7, SCYA7, MCP3","Chemokine, C-C motif, ligand 5",CCL7,6354,ENSG00000108688,close to ERBB2,NA,NA
17,34285741,34288333,17q21.1-q21.2,17q12,601156,"CCL11, SCYA11","Chemokine, C-C motif, ligand 11",CCL11,6356,ENSG00000172156,NA,"{Asthma, susceptibility to}, 600807 (3), Autosomal dominant; {HIV1, resistance to}, 609423 (3)",Ccl11 (MGI:103576)
17,34319434,34321401,17q11.2,17q12,602283,"CCL8, SCYA8","Chemokine, C-C motif, ligand 8",CCL8,6355,ENSG00000108700,NA,NA,NA
17,34356479,34358609,17q11.2,17q12,601391,"CCL13, SCYA13, NCC1","Chemokine, C-C motif, ligand 13",CCL13,6357,ENSG00000181374,NA,NA,Ccl2 (MGI:98259)
17,34360327,34363232,Chr.17,17q12,182281,"CCL1, SCYA1","Chemokine, C-C motif, ligand 1",CCL1,6346,ENSG00000108702,NA,NA,Ccl1 (MGI:98258)
17,34580748,34639317,17q12,17q12,616178,"TMEM132E, DFNB99",Transmembrane protein 132E,TMEM132E,124842,ENSG00000181291,mutation identified in 1 DFNB99 family,"?Deafness, autosomal recessive 99, 618481 (3)",Tmem132e (MGI:2685490)
17,34927860,34981221,17q12,17q12,610730,"CCT6B, CCTZ2","Chaperonin containing T-complex polypeptide 1, subunit 6B",CCT6B,10693,ENSG00000132141,NA,NA,Cct6b (MGI:1329013)
17,34980497,35009742,17q11.2-q12,17q12,600940,LIG3,"Ligase III, DNA, ATP-dependent",LIG3,3980,ENSG00000005156,NA,NA,Lig3 (MGI:109152)
17,35005989,35089225,17q12,17q12,609735,RFFL,Ring finger and FYVE-like domain containing 1 (rififylin),RFFL,117584,ENSG00000092871,NA,NA,Rffl (MGI:1914588)
17,35092220,35119868,17q11,17q12,602954,"RAD51D, RAD51L3, BROVCA4","RAD51, S. cerevisiae, homolog of, D",RAD51D,5892,ENSG00000185379,NA,"{Breast-ovarian cancer, familial, susceptibility to, 4}, 614291 (3)",Rad51d (MGI:1261809)
17,35147792,35189344,17q11,17q12,611220,"UNC45B, SMUNC45, CTRCT43","UNC45, C. elegans, homolog of, B",UNC45B,146862,ENSG00000141161,mutation identified in 1 CTRCT43 family,"?Cataract 43, 616279 (3), Autosomal dominant",Unc45b (MGI:2443377)
17,35243071,35273654,17q12,17q12,614952,SLFN5,"Schlafen family, member 5",SLFN5,162394,ENSG00000166750,NA,NA,Slfn5 (MGI:1329004)
17,35350304,35373913,17q12,17q12,614953,SLFN11,"Schlafen family, member 11",SLFN11,91607,ENSG00000172716,NA,NA,NA
17,35407170,35433309,17q12,17q12,614955,SLFN12,"Schlafen family, member 12",SLFN12,55106,ENSG00000172123,NA,NA,NA
17,35435095,35451102,17q12,17q12,614957,SLFN13,"Schlafen family, member 13",SLFN13,146857,ENSG00000154760,NA,NA,"Slfn8,Slfn9 (MGI:2672859,MGI:2445121)"
17,35474919,35537860,17q12,17q12,614956,SLFN12L,"Schlafen family, member 12-like",SLFN12L,100506736,ENSG00000205045,NA,NA,"Slfn3,Slfn4 (MGI:1329005,MGI:1329010)"
17,35545731,35560840,17q12,17q12,614958,"SLFN14, BDPLT20","Schlafen family, member 14",SLFN14,342618,ENSG00000236320,NA,"Bleeding disorder, platelet-type, 20, 616913 (3), Autosomal dominant",Slfn14 (MGI:2684866)
17,35574794,35578570,17q12,17q12,601758,"PEX12, PBD3A",Peroxisome biogenesis factor 12,PEX12,5193,ENSG00000108733,NA,"Peroxisome biogenesis disorder 3A (Zellweger), 614859 (3), Autosomal recessive; Peroxisome biogenesis disorder 3B, 266510 (3), Autosomal recessive",Pex12 (MGI:2144177)
17,35587264,35726412,17q11.2-q12,17q12,601025,"AP2B1, CLAPB1, ADTB2","Adaptor-related protein complex 2, beta 1 subunit",AP2B1,163,ENSG00000006125,NA,NA,NA
17,35731638,35743520,17q12,17q12,612128,"RASL10B, RRP17","Ras-like, family 10, member B",RASL10B,91608,ENSG00000270885,NA,NA,Rasl10b (MGI:2685575)
17,35744510,35752877,17q12,17q12,611398,"GAS2L2, GAR17, CILD41",Growth arrest-specific 2-like 2,GAS2L2,246176,ENSG00000270765,mutation identified in 1 CILD41 patient,"?Ciliary dyskinesia, primary, 41, 618449 (3), Autosomal recessive",Gas2l2 (MGI:3652048)
17,35756248,35795706,17q11.2,17q12,608417,MMP28,Matrix metalloproteinase 28,MMP28,79148,ENSG00000271447,NA,NA,Mmp28 (MGI:2153062)
17,35809483,35847241,17q11.1-q11.2,17q12,601574,"TAF15, TAF2N, RBP56","TAF15 RNA polymerase II, TATA box-binding protein-associated factor, 68kD",TAF15,8148,ENSG00000270647,fusion gene with CSMF,"Chondrosarcoma, extraskeletal myxoid, 612237 (1)",Taf15 (MGI:1917689)
17,35871490,35880359,17q11.2-q12,17q12,187011,"CCL5, SCYA5, D17S136E, TCP228","Chemokine, C-C motif, ligand 5",CCL5,6352,ENSG00000271503,NA,"{HIV-1 disease, delayed progression of} (3); {HIV-1 disease, rapid progression of} (3)",Ccl5 (MGI:98262)
17,35918079,35931820,17q11.2,17q12,612896,RDM1,RAD52 motif-containing protein 1,RDM1,201299,ENSG00000278023,NA,NA,Rdm1 (MGI:1913849)
17,35934517,35943712,17q11.2,17q12,612751,LYZL6,Lysozyme-like 6,LYZL6,57151,ENSG00000275722,NA,NA,Lyzl6 (MGI:1916694)
17,35976492,35983619,17q11.2,17q12,601394,"CCL16, SCYA16, NCC4","Chemokine, C-C motif, ligand 16",CCL16,6360,ENSG00000275152,NA,NA,NA
17,35983287,35986728,17q11.2,17q12,601392,"CCL14, SCYA14, NCC2","Chemokine, C-C motif, ligand 14",CCL14,6358,ENSG00000276409,NA,NA,NA
17,35997581,36001552,17q11.2,17q12,601393,"CCL15, SCYA15, NCC3, LKN1","Chemokine, C-C motif, ligand 15",CCL15,6359,ENSG00000275718,NA,NA,NA
17,36013055,36018178,17q12,17q12,602494,"CCL23, SCYA23","Chemokine, C-C motif, ligand 23",CCL23,6368,ENSG00000274736,NA,NA,NA
17,36064271,36072031,17q11.2,17q12,603757,"CCL18, SCYA18, PARC, AMAC1, DCCK1","Chemokine, C-C motif, ligand 18",CCL18,6362,ENSG00000275385,"in 47kb, CCL18-CCL3-CCL4",NA,NA
17,36088255,36090142,17q12,17q12,182283,"CCL3, SCYA3, MIP1A","Chemokine, C-C motif, ligand 3",CCL3,6348,ENSG00000277632,"in 47kb, CCL18-CCL3-CCL4","{HIV infection, resistance to}, 609423 (2)",NA
17,36103826,36105613,17q12,17q12,182284,"CCL4, SCYA4, ACT2, MIP1B, AT744.1","Chemokine, C-C motif, ligand 4",CCL4,6351,ENSG00000275302,NA,NA,Ccl4 (MGI:98261)
17,36165680,36176623,17q12,17q12,610144,"TBC1D3B, PRC17","TBC1 domain family, member 3B",TBC1D3B,414059,ENSG00000274808,NA,NA,NA
17,36211062,36212877,17q12,17q12,610757,CCL4L2,"Chemokine, CC motif, ligand 4-like 2",CCL4L2,9560,ENSG00000276070,NA,NA,NA
17,36322241,36334758,17q12,17q12,610810,TBC1D3G,"TBC1 domain family, member 3G",TBC1D3G,101060321,ENSG00000260287,NA,NA,NA
17,36377474,36388451,17q12,17q12,610811,TBC1D3H,"TBC1 domain family, member 3H",TBC1D3H,729877,ENSG00000274226,NA,NA,NA
17,36428611,36439520,17q12,17q12,610809,TBC1D3F,"TBC1 domain family, member 3F",TBC1D3F,84218,ENSG00000275954,NA,NA,NA
17,36486626,36499311,17q12,17q12,604500,"ZNHIT3, TRIP3, PEHO",Zinc finger HIT domain-containing protein 3,ZNHIT3,9326,ENSG00000273611,NA,"PEHO syndrome, 260565 (3), Autosomal recessive",Znhit3 (MGI:3051596)
17,36495635,36535456,17q12,17q12,617379,"MYO19, MYOHD1",Myosin XIX,MYO19,80179,ENSG00000278259,NA,NA,Myo19 (MGI:1913446)
17,36534761,36539302,17q12,17q12,610275,"PIGW, HPMRS5","Phosphatidylinositol glycan, class W",PIGW,284098,ENSG00000277161,NA,"Glycosylphosphatidylinositol biosynthesis defect 11, 616025 (3), Autosomal recessive",Pigw (MGI:1917575)
17,36544912,36589847,17q12-q21.1,17q12,612275,"GGNBP2, DIF3, LCRG1, LZK1",Gametogenetin-binding protein 2,GGNBP2,79893,ENSG00000278311,NA,NA,Ggnbp2 (MGI:2387356)
17,36591845,36600803,17q12,17q12,616159,"DHRS11, SDR24C1","Short-chain dehydrogenase reductase family, member 11",DHRS11,79154,ENSG00000278535,NA,NA,Dhrs11 (MGI:2652816)
17,36601582,36634697,17q12,17q12,618099,MRM1,Mitochondrial ribosomal RNA methyltransferase 1,MRM1,79922,ENSG00000278619,NA,NA,Mrm1 (MGI:2443470)
17,36937474,36944611,17q12,17q12,601999,"LHX1, LIM1",LIM/homeodomain protein LHX1,LHX1,3975,ENSG00000273706,previously mapped to 11p13-p12 by FISH,NA,Lhx1 (MGI:99783)
17,36948953,37056870,17q11.2-q12,17q12,608463,"AATF, CHE1",Apoptosis-antagonizing transcription factor,AATF,26574,ENSG00000275700,NA,NA,Aatf (MGI:1929608)
17,37084991,37406835,17q21,17q12,200350,"ACACA, ACAC, ACC1, ACACAD","Acetyl-Coenzyme A carboxylase, alpha",ACACA,31,ENSG00000278540,proximal to q21.33; others put at 17q12,"Acetyl-CoA carboxylase deficiency, 613933 (1), Autosomal recessive",Acaca (MGI:108451)
17,37406876,37479724,17q12-q21,17q12,602276,"TADA2L, TADA2A, ADA2A",Transcriptional adaptor 2A,TADA2A,6871,ENSG00000276234,NA,NA,Tada2a (MGI:2144471)
17,37488560,37513500,Chr.17,17q12,606618,"DUSP14, MKP6",Dual-specificity phosphatase 14,DUSP14,11072,ENSG00000276023,NA,NA,Dusp14 (MGI:1927168)
17,37514806,37609495,Chr.17,17q12,607291,"AP1GBP1, SYNG",Adaptor-related protein complex 1 gamma subunit-binding protein 1,SYNRG,11276,ENSG00000275066,NA,NA,Synrg (MGI:1354742)
17,37609738,37643447,17q21.1,17q12,612500,"DDX52, ROK1, HUSSY19",DEAD box polypeptide 52,DDX52,11056,ENSG00000278053,NA,NA,Ddx52 (MGI:1925644)
17,37686430,37745058,17q12,17q12,189907,"HNF1B, TCF2, HNF2, MODY5, FJHN, HPC11",HNF1 homeobox B (transcription factor 2),HNF1B,6928,ENSG00000275410,NA,"Diabetes mellitus, noninsulin-dependent, 125853 (3), Autosomal dominant; {Renal cell carcinoma}, 144700 (3); Renal cysts and diabetes syndrome, 137920 (3), Autosomal dominant",Hnf1b (MGI:98505)
17,38004032,38014907,17q12,17q12,610807,TBC1D3D,"TBC1 domain family, member 3D",TBC1D3D,101060389,ENSG00000274419,NA,NA,NA
17,38057692,38068633,17q12,17q12,610806,TBC1D3C,"TBC1 domain family, member 3C",TBC1D3C,414060,ENSG00000278299,NA,NA,NA
17,38118407,38138867,17q12,17q12,610808,TBC1D3E,"TBC1 domain family, member 3E",TBC1D3E,102723859,ENSG00000278599,NA,NA,NA
17,38181475,38192554,17q12,17q12,607741,"TBC1D3, PRC17, TBC1D3A",TBC1D3 gene,TBC1D3,729873,ENSG00000274611,NA,NA,NA
17,38297022,38323217,17q21.31,17q12,611850,MRPL45,Mitochondrial ribosomal protein L45,MRPL45,84311,ENSG00000278845,pseudogenes on 2 and 17,NA,Mrpl45 (MGI:1914286)
17,38325609,38343809,17q12,17q12,614515,"GPR179, GPR158L, GPR158L1, CSNB1E",G protein-coupled receptor 179,GPR179,440435,ENSG00000277399,NA,"Night blindness, congenital stationary (complete), 1E, autosomal recessive, 614565 (3), Autosomal recessive",Gpr179 (MGI:2443409)
17,38419285,38512388,17q12,17q12,610590,"ARHGAP23, KIAA1501",RHO GTPase-activating protein 23,ARHGAP23,57636,ENSG00000275832,NA,NA,Arhgap23 (MGI:3697726)
17,38530014,38607165,17q12,17q12,610786,"SRCIN1, SNIP, KIAA1684",Src kinase signaling inhibitor 1,SRCIN1,80725,ENSG00000277363,NA,NA,Srcin1 (MGI:1933179)
17,38671702,38674956,17q12,17q12,617795,"EPOP, C17orf96",Elongin BC- and polycomb repressive complex 2-associated protein,EPOP,100170841,ENSG00000273604,NA,NA,Epop (MGI:2143991)
17,38705272,38729794,17q21,17q12,600328,"MLLT6, AF17","Myeloid/lymphoid or mixed-lineage leukemia, translocated to, 6",MLLT6,4302,ENSG00000275023,NA,NA,Mllt6 (MGI:1935145)
17,38730340,38735604,17q12,17q12,611933,"CISD3, MINER2",CDGSH iron sulfur domain protein 3,CISD3,284106,ENSG00000277972,NA,NA,"Cisd3b,Cisd3 (MGI:5012452,MGI:101788)"
17,38733897,38749816,17q12,17q12,600346,"RNF110, ZNF144, MEL18, TPFS",Ring finger protein 110 (zinc finger protein-144),PCGF2,7703,ENSG00000277258,NA,"Turnpenny-Fry syndrome, 618371 (3), Autosomal dominant",Pcgf2 (MGI:99161)
17,38752712,38764230,17q12,17q12,602176,PSMB3,"Proteasome subunit, beta type, 3",PSMB3,5691,ENSG00000277791,previously assigned to 2q35,NA,Psmb3 (MGI:1347014)
17,38765690,38799904,17q12,17q12,603261,"PIP4K2B, PIP5P4KB, PIP5K2B","Phosphatidylinositol 5-phosphate 4-kinase, type II, beta",PIP4K2B,8396,ENSG00000276293,NA,NA,Pip4k2b (MGI:1934234)
17,38847859,38853720,17q,17q12,603662,RPL23,Ribosomal protein L23,RPL23,9349,ENSG00000125691,NA,NA,Rpl23 (MGI:1929455)
17,38869858,38921769,17q21,17q12,602920,"LASP1, MLN50",LIM and SH3 protein 1,LASP1,3927,ENSG00000002834,fused to MLL in AML,NA,Lasp1 (MGI:109656)
17,38925167,38929383,17q12,17q12,617544,LINC00672,Long intergenic noncoding RNA 672,LINC00672,100505576,ENSG00000263874,NA,NA,NA
17,38936277,38967475,17q12,17q12,609498,FBXO47,F-box only protein 47,FBXO47,494188,ENSG00000204952,NA,NA,Fbxo47 (MGI:1920223)
17,39063312,39151636,17q21.1,17q12,606826,"PLXDC1, TEM7",Plexin domain containing 1,PLXDC1,57125,ENSG00000161381,NA,NA,Plxdc1 (MGI:1919574)
17,39173452,39197668,17q21-q22,17q12,114207,"CACNB1, CACNLB1, CCHLB1","Calcium channel, voltage-dependent, beta 1 subunit",CACNB1,782,ENSG00000067191,NA,NA,Cacnb1 (MGI:102522)
17,39200282,39204731,17q11,17q12,180466,RPL19,Ribosomal protein L19,RPL19,6143,ENSG00000108298,NA,NA,Rpl19 (MGI:98020)
17,39252662,39402555,17q21.2,17q12,609086,"FBXL20, FBL20, FBL2, SCR",F-box and leucine-rich repeat protein 20,FBXL20,84961,ENSG00000108306,NA,NA,Fbxl20 (MGI:1919444)
17,39404284,39451280,17q12,17q12,604311,"MED1, PPARBP, PBP, TRAP220",Mediator complex subunit 1 (peroxisome proliferator-activated receptor-binding protein),MED1,5469,ENSG00000125686,NA,NA,Med1 (MGI:1100846)
17,39461485,39567559,17q21,17q12,615514,"CDK12, CRKRS, CRK7, KIAA0904",Cyclin-dependent kinase 12,CDK12,51755,ENSG00000167258,NA,NA,Cdk12 (MGI:1098802)
17,39603767,39607919,17q12,17q12,601725,"NEUROD2, EIEE72",Neurogenic differentiation 2,NEUROD2,4761,ENSG00000171532,NA,"Epileptic encephalopathy, early infantile, 72, 618374 (3), Autosomal dominant",Neurod2 (MGI:107755)
17,39637079,39664200,17q11-q21,17q12,607048,"STARD3, MLN64",Start domain-containing protein 3,STARD3,10948,ENSG00000131748,NA,NA,Stard3 (MGI:1929618)
17,39665345,39666553,17q12,17q12,604488,"TCAP, LGMDR7, CMH25",Telethonin,TCAP,8557,ENSG00000173991,NA,"Cardiomyopathy, hypertrophic, 25, 607487 (3), Autosomal dominant; Muscular dystrophy, limb-girdle, autosomal recessive 7, 601954 (3), Autosomal recessive",Tcap (MGI:1330233)
17,39668018,39670474,17q12,17q12,171190,"PNMT, PENT",Phenylethanolamine N-methyltransferase,PNMT,5409,ENSG00000141744,NA,NA,Pnmt (MGI:97724)
17,39671121,39688069,17q12,17q12,611801,"PGAP3, PERLD1, CAB2, MGC9753, HPMRS4",Post-GPI attachment to proteins 3,PGAP3,93210,ENSG00000161395,NA,"Hyperphosphatasia with mental retardation syndrome 4, 615716 (3), Autosomal recessive",Pgap3 (MGI:2444461)
17,39688083,39728661,17q21.1,17q12,164870,"ERBB2, NGL, NEU, HER2",Avian erythroblastic leukemia viral (v-erb-b2) oncogene homolog 2 (neuro/glioblastoma derived oncogene homolog),ERBB2,2064,ENSG00000141736,NA,"Adenocarcinoma of lung, somatic, 211980 (3); Gastric cancer, somatic, 613659 (3); Glioblastoma, somatic, 137800 (3); Ovarian cancer, somatic (3)",Erbb2 (MGI:95410)
17,39728499,39730562,17q12,17q12,611802,"MIEN1, C17orf37, RDX12",Migration and invasion enhancer 1,MIEN1,84299,ENSG00000141741,NA,NA,Mien1 (MGI:1913678)
17,39737937,39747284,17q21-q22,17q12,601522,GRB7,Growth factor receptor-bound protein 7,GRB7,2886,ENSG00000141738,NA,NA,Grb7 (MGI:102683)
17,39757714,39864311,17q21,17q12-q21,606221,"IKZF3, ZNFN1A3, AIOLOS",Ikaros family zinc finger 3,IKZF3,22806,ENSG00000161405,NA,NA,Ikzf3 (MGI:1342542)
17,39800000,52100000,17q21,NA,611403,ASRT6,"Asthma-related traits, susceptibility to, 6",NA,100188840,NA,strongly associated with rs7216389,"{Asthma-related traits, susceptibility to, 6}, 611403 (2)",NA
17,39800000,52100000,17q21,NA,610676,AUTS7,"Autism, susceptibility to, 7",NA,100188816,NA,max lod at D17S2180,"{Autism susceptibility 7}, 610676 (2)",NA
17,39800000,59500000,17q21-q22,NA,610997,HPC9,"Prostate cancer, hereditary, 9",NA,NA,NA,max LOD at D17S1820,"{Prostate cancer, hereditary, 9}, 610997 (2)",NA
17,39800000,59500000,17q21-q22,NA,608474,MYP5,Myopia 5,MYP5,404682,NA,between D17S787 and D17S1811,"Myopia 5, 608474 (2), Autosomal dominant",NA
17,39800000,59500000,17q21-q22,NA,168860,"PTLAH, FPAH",Patella aplasia or hypoplasia,PTLAH,8830,NA,NA,"Patella aplasia or hypoplasia, 168860 (2), Autosomal dominant",NA
17,39868163,39877895,17q12-q21,17q21.1,608499,"ZPBP2, ZPBPL",Zona pellucida-binding protein 2,ZPBP2,124626,ENSG00000186075,NA,NA,Zpbp2 (MGI:1916626)
17,39904594,39918649,17q21,17q21.1,611221,"GSDMB, GSDML",Gasdermin B,GSDMB,55876,ENSG00000073605,NA,NA,NA
17,39921040,39927600,17q21.1,17q21.1,610075,ORMDL3,ORM1-like protein 3,ORMDL3,94103,ENSG00000172057,NA,NA,Ormdl3 (MGI:1913862)
17,39962972,39977767,17q12,17q21.1,611218,"GSDMA, GSDM1, GSDM",Gasdermin A,GSDMA,284110,ENSG00000167914,NA,NA,Gsdma (MGI:1889509)
17,39980806,39997958,17q21.1,17q21.1,617676,"PSMD3, RPN3","Proteasome 26S subunit, non-ATPase, 3",PSMD3,5709,ENSG00000108344,NA,NA,Psmd3 (MGI:98858)
17,40015360,40017812,17q11.2-q12,17q21.1,138970,"CSF3, GCSF",Colony-stimulating factor-3 (granulocyte),CSF3,1440,ENSG00000108342,NA,NA,Csf3 (MGI:1339751)
17,40019096,40054635,17q21.1,17q21.1,607000,"MED24, TRAP100, KIAA0130",Mediator complex subunit 24,MED24,9862,ENSG00000008838,NA,NA,Med24 (MGI:1344385)
